trait,blue,GID
DL_var,21.51267772,GID7173472
DL_var,165.144619,GID7173484
DL_var,404.2942417,GID7173488
DL_var,318.5948277,GID7173494
DL_var,225.1168759,GID7173499
DL_var,172.3645794,GID7173500
DL_var,458.4301975,GID7173511
DL_var,639.4540429,GID7173515
DL_var,567.5637755,GID7173519
DL_var,-3.859838255,GID7173521
DL_var,59.70595519,GID7173528
DL_var,556.3293759,GID7173534
DL_var,276.0908487,GID7173536
DL_var,395.2320916,GID7173680
DL_var,420.223605,GID7173690
DL_var,274.7242978,GID7173707
DL_var,7.916508023,GID7173722
DL_var,291.1369837,GID7173723
DL_var,371.0364051,GID7173767
DL_var,20.21435591,GID7173782
DL_var,394.9747701,GID7173803
DL_var,402.6543168,GID7173821
DL_var,377.5888438,GID7173823
DL_var,483.6393304,GID7173831
DL_var,167.8222472,GID7173851
DL_var,337.4151725,GID7173922
DL_var,71.5418056,GID7173958
DL_var,203.7219941,GID7173972
DL_var,24.08991955,GID7174031
DL_var,735.9867206,GID7174093
DL_var,470.1900804,GID7174094
DL_var,219.5376026,GID7174103
DL_var,164.4932624,GID7174104
DL_var,304.3684702,GID7174105
DL_var,411.9865137,GID7174107
DL_var,330.5757007,GID7174109
DL_var,371.9008552,GID7174113
DL_var,29.06948741,GID7174115
DL_var,86.64930531,GID7174116
DL_var,344.7143289,GID7174117
DL_var,645.7031397,GID7174130
DL_var,242.6774017,GID7174131
DL_var,151.6272299,GID7174140
DL_var,557.8773033,GID7174156
DL_var,324.6618812,GID7174159
DL_var,304.9554964,GID7174162
DL_var,375.3313279,GID7174165
DL_var,138.84071,GID7174167
DL_var,198.8715761,GID7174195
DL_var,192.604252,GID7174199
DL_var,255.3192341,GID7174267
DL_var,243.4290855,GID7174269
DL_var,520.142744,GID7174270
DL_var,394.7028711,GID7174271
DL_var,227.149338,GID7174281
DL_var,255.9810993,GID7174288
DL_var,297.9997849,GID7174310
DL_var,218.3711334,GID7174312
DL_var,234.8002735,GID7174313
DL_var,529.8537223,GID7174314
DL_var,28.88492667,GID7174317
DL_var,48.58450169,GID7174319
DL_var,264.9012975,GID7174320
DL_var,662.9342022,GID7174321
DL_var,411.0385563,GID7174323
DL_var,746.6127429,GID7174330
DL_var,206.04465,GID7174332
DL_var,241.5372521,GID7174333
DL_var,255.1840637,GID7174339
DL_var,95.51201938,GID7174342
DL_var,539.8788415,GID7174343
DL_var,242.3782121,GID7174347
DL_var,92.48004613,GID7174348
DL_var,173.6138102,GID7174349
DL_var,446.7042682,GID7174351
DL_var,349.311442,GID7174357
DL_var,493.5016488,GID7174390
DL_var,579.1317641,GID7174393
DL_var,268.1938362,GID7174396
DL_var,553.582977,GID7174397
DL_var,502.7951763,GID7174398
DL_var,239.8919344,GID7174399
DL_var,331.5310445,GID7174404
DL_var,347.0160915,GID7174406
DL_var,320.6201797,GID7174412
DL_var,141.0457085,GID7174413
DL_var,265.7313121,GID7174417
DL_var,107.9144296,GID7174418
DL_var,566.9351935,GID7174419
DL_var,604.6520539,GID7174420
DL_var,568.3456686,GID7174421
DL_var,617.2713241,GID7174422
DL_var,553.8553369,GID7174424
DL_var,548.4150357,GID7174434
DL_var,1240.615387,GID7174454
DL_var,256.3055413,GID7174485
DL_var,311.2188027,GID7174488
DL_var,704.3877884,GID7174504
DL_var,435.6333847,GID7174508
DL_var,255.8316809,GID7174519
DL_var,269.7571371,GID7174520
DL_var,463.9802676,GID7174521
DL_var,507.6613818,GID7174522
DL_var,234.1902261,GID7174523
DL_var,210.6778208,GID7174524
DL_var,411.697353,GID7174529
DL_var,428.6324542,GID7174530
DL_var,364.9076678,GID7174532
DL_var,445.3605055,GID7174533
DL_var,476.1493549,GID7174534
DL_var,812.884753,GID7174535
DL_var,594.8293308,GID7174537
DL_var,643.5701603,GID7174540
DL_var,492.1784243,GID7174550
DL_var,201.7373841,GID7174559
DL_var,246.3920529,GID7174560
DL_var,357.6110271,GID7174561
DL_var,359.4789847,GID7174562
DL_var,279.6861004,GID7174563
DL_var,104.9529814,GID7174564
DL_var,561.8912424,GID7174565
DL_var,434.7688097,GID7174566
DL_var,253.7739579,GID7174568
DL_var,44.31610748,GID7174569
DL_var,360.7098433,GID7174570
DL_var,661.2023351,GID7174571
DL_var,180.7602586,GID7174572
DL_var,426.5385583,GID7174577
DL_var,465.1675155,GID7174585
DL_var,355.5172046,GID7174586
DL_var,800.9103455,GID7174587
DL_var,568.8664699,GID7174590
DL_var,370.9220183,GID7174591
DL_var,551.126188,GID7174593
DL_var,159.758282,GID7174610
DL_var,58.87895206,GID7174640
DL_var,364.5717208,GID7174650
DL_var,384.3372465,GID7174651
DL_var,407.7930119,GID7174653
DL_var,395.3188437,GID7174656
DL_var,195.2583522,GID7174657
DL_var,88.59706541,GID7174658
DL_var,242.9523255,GID7174659
DL_var,423.4023138,GID7174665
DL_var,502.9689921,GID7174669
DL_var,489.8372515,GID7174701
DL_var,219.9473611,GID7174702
DL_var,360.2290149,GID7174704
DL_var,301.6924845,GID7174707
DL_var,447.1587037,GID7174708
DL_var,86.46394185,GID7174709
DL_var,241.5018652,GID7174718
DL_var,405.5798651,GID7174754
DL_var,114.1759279,GID7174766
DL_var,185.060431,GID7174775
DL_var,142.4113213,GID7174798
DL_var,394.2596359,GID7174801
DL_var,169.3678333,GID7174803
DL_var,502.4982407,GID7174804
DL_var,67.10164617,GID7175758
DL_var,183.3990382,GID7175794
DL_var,171.6793867,GID7175808
DL_var,62.44860066,GID7175809
DL_var,105.3548626,GID7175811
DL_var,526.0654168,GID7175819
DL_var,247.0398274,GID7175837
DL_var,545.6529276,GID7175851
DL_var,472.4849312,GID7175852
DL_var,177.1458757,GID7175853
DL_var,339.8745174,GID7175855
DL_var,485.7550194,GID7175856
DL_var,326.3731182,GID7175858
DL_var,547.3942418,GID7175859
DL_var,130.7533498,GID7175877
DL_var,314.872076,GID7175894
DL_var,331.7026729,GID7175897
DL_var,85.96176447,GID7175901
DL_var,815.0035188,GID7175911
DL_var,943.0057733,GID7175914
DL_var,391.8764275,GID7175920
DL_var,390.0916208,GID7175926
DL_var,420.9063306,GID7175930
DL_var,238.757026,GID7175951
DL_var,276.9975271,GID7175970
DL_var,69.01063205,GID7175977
DL_var,225.1156463,GID7175978
DL_var,159.7102584,GID7175990
DL_var,679.7070659,GID7175993
DL_var,464.6266528,GID7175997
DL_var,373.3473171,GID7176009
DL_var,183.6842861,GID7176013
DL_var,346.7857631,GID7176014
DL_var,101.8413874,GID7176018
DL_var,81.43449936,GID7176027
DL_var,297.7932147,GID7176031
DL_var,78.21910386,GID7176050
DL_var,236.5870556,GID7176058
DL_var,141.2082302,GID7176059
DL_var,572.6053137,GID7176068
DL_var,594.6999576,GID7176104
DL_var,256.1853005,GID7176110
DL_var,476.9956407,GID7176115
DL_var,70.00568175,GID7176119
DL_var,11.71561147,GID7176152
DL_var,582.0085138,GID7176175
DL_var,68.12611088,GID7176182
DL_var,267.1222796,GID7176183
DL_var,81.15323415,GID7176271
DL_var,87.07622284,GID7176275
DL_var,233.46081,GID7176276
DL_var,307.8279674,GID7176278
DL_var,140.7518714,GID7176280
DL_var,9.252347231,GID7176284
DL_var,84.05575723,GID7176289
DL_var,96.90203815,GID7176320
DL_var,38.17113046,GID7176353
DL_var,40.07991142,GID7176356
DL_var,80.18482308,GID7176362
DL_var,274.2584545,GID7176374
DL_var,88.27698498,GID7176407
DL_var,73.55435841,GID7176409
DL_var,279.9840721,GID7176410
DL_var,353.5256385,GID7176411
DL_var,537.0323552,GID7176414
DL_var,457.0549513,GID7176432
DL_var,154.8925333,GID7176443
DL_var,446.7172301,GID7176455
DL_var,127.5623917,GID7176513
DL_var,73.01585218,GID7176522
DL_var,44.30932156,GID7176542
DL_var,165.8490781,GID7176554
DL_var,21.54269725,GID7176556
DL_var,43.41423917,GID7176563
DL_var,93.44970922,GID7176565
DL_var,292.7483511,GID7176569
DL_var,708.3778365,GID7176603
DL_var,532.631945,GID7176604
DL_var,464.0806145,GID7176609
DL_var,230.1143404,GID7176610
DL_var,807.6000702,GID7176611
DL_var,426.0531597,GID7176616
DL_var,92.31059219,GID7176617
DL_var,24.22788736,GID7176618
DL_var,279.3469447,GID7176624
DL_var,72.77742815,GID7176626
DL_var,442.7477238,GID7176635
DL_var,393.4565521,GID7176637
DL_var,229.7022634,GID7176640
DL_var,562.2757029,GID7176644
DL_var,534.0501908,GID7176648
DL_var,419.4163611,GID7176668
DL_var,658.2795071,GID7176669
DL_var,318.6903969,GID7176676
DL_var,478.3205251,GID7176693
DL_var,132.1487957,GID7176695
DL_var,269.2500179,GID7176731
DL_var,230.3574908,GID7176732
DL_var,118.4617286,GID7176743
DL_var,226.1519091,GID7176751
DL_var,331.1563951,GID7176773
DL_var,46.59328356,GID7176774
DL_var,413.33496,GID7176775
DL_var,615.0523693,GID7176776
DL_var,386.9918046,GID7176778
DL_var,454.0096575,GID7176779
DL_var,221.1502671,GID7176781
DL_var,386.8080905,GID7176838
DL_var,384.2870328,GID7176852
DL_var,50.82579199,GID7176854
DL_var,95.0388027,GID7176944
DL_var,162.4553442,GID7176969
DL_var,565.7186455,GID7177015
DL_var,679.9187746,GID7177017
DL_var,463.5978502,GID7177019
DL_var,380.1484712,GID7177031
DL_var,118.5773424,GID7177034
DL_var,482.19314,GID7177038
DL_var,250.4082215,GID7177041
DL_var,534.5392997,GID7177042
DL_var,239.6033806,GID7177051
DL_var,394.2813305,GID7177089
DL_var,473.0598832,GID7177100
DL_var,320.1986252,GID7177103
DL_var,437.342181,GID7177105
DL_var,556.4838542,GID7177107
DL_var,468.725262,GID7177127
DL_var,659.735718,GID7177128
DL_var,339.9433665,GID7177130
DL_var,1156.259621,GID7177165
DL_var,409.4214822,GID7177167
DL_var,344.2562487,GID7177168
DL_var,329.3508553,GID7177185
DL_var,281.026774,GID7177198
DL_var,29.37101681,GID7177282
DL_var,252.7988124,GID7177302
DL_var,269.8832392,GID7177345
DL_var,211.0244673,GID7177352
DL_var,158.0047248,GID7177375
DL_var,105.6193405,GID7177376
DL_var,483.6131355,GID7177389
DL_var,293.2032187,GID7177390
DL_var,499.4952511,GID7177391
DL_var,391.906168,GID7177409
DL_var,462.9402761,GID7177410
DL_var,669.078681,GID7177413
DL_var,639.7412107,GID7177415
DL_var,434.3451814,GID7177427
DL_var,372.8107982,GID7177432
DL_var,107.1758343,GID7177433
DL_var,197.8454032,GID7177435
DL_var,217.1122874,GID7177540
DL_var,120.4048097,GID7177557
DL_var,532.8160139,GID7177558
DL_var,88.55274071,GID7177559
DL_var,219.7348575,GID7177562
DL_var,460.8946537,GID7177563
DL_var,318.8146285,GID7177569
DL_var,100.1817444,GID7177570
DL_var,118.9233839,GID7177571
DL_var,119.2994319,GID7177572
DL_var,352.5847907,GID7177591
DL_var,515.6330287,GID7177601
DL_var,179.3820241,GID7177603
DL_var,361.4808215,GID7177627
DL_var,767.0707803,GID7177632
DL_var,361.7625365,GID7177651
DL_var,79.8948219,GID7177664
DL_var,25.69861085,GID7177666
DL_var,73.12696342,GID7177669
DL_var,106.6270836,GID7177673
DL_var,133.0154421,GID7177692
DL_var,679.6085942,GID7177702
DL_var,98.57079609,GID7177745
DL_var,634.9627217,GID7177749
DL_var,176.8510767,GID7177772
DL_var,240.1473056,GID7177777
DL_var,315.2984549,GID7177872
DL_var,30.53462767,GID7177874
DL_var,38.46065332,GID7177875
DL_var,383.2201732,GID7177888
DL_var,230.0948603,GID7177922
DL_var,474.9217103,GID7177924
DL_var,612.2384307,GID7177969
DL_var,24.962351,GID7178348
DL_var,39.99475053,GID7178353
DL_var,605.947089,GID7178382
DL_var,365.8543496,GID7178393
DL_var,428.1063834,GID7178396
DL_var,171.9599276,GID7178454
DL_var,271.3773835,GID7178457
DL_var,153.3042791,GID7178459
DL_var,178.0793279,GID7178461
DL_var,168.5862055,GID7178464
DL_var,157.7791576,GID7178466
DL_var,242.4748949,GID7178485
DL_var,252.7102537,GID7178501
DL_var,329.2105038,GID7178503
DL_var,252.5736536,GID7178525
DL_var,304.1455513,GID7178536
DL_var,114.2825927,GID7178541
DL_var,367.0221552,GID7178542
DL_var,74.4934969,GID7178551
DL_var,56.39988568,GID7178554
DL_var,165.980004,GID7178555
DL_var,68.95218703,GID7178584
DL_var,71.58083339,GID7178594
DL_var,68.43459947,GID7178596
DL_var,45.30044183,GID7178598
DL_var,208.6863921,GID7178612
DL_var,115.3888856,GID7178630
DL_var,75.59215522,GID7178631
DL_var,42.21953551,GID7178632
DL_var,210.5190128,GID7178641
DL_var,104.788306,GID7178642
DL_var,67.04420787,GID7178649
DL_var,34.17458433,GID7178650
DL_var,54.67118186,GID7178651
DL_var,43.41519775,GID7178679
DL_var,22.6765932,GID7178680
DL_var,94.10481588,GID7178687
DL_var,366.6898778,GID7178692
DL_var,252.6241267,GID7178712
DL_var,153.3193535,GID7178727
DL_var,46.73212573,GID7178731
DL_var,61.7227266,GID7178740
DL_var,100.6643293,GID7178742
DL_var,96.62308231,GID7178764
DL_var,42.62656319,GID7178768
DL_var,49.02723785,GID7178769
DL_var,227.3534132,GID7178774
DL_var,388.9733464,GID7179791
DL_var,209.9402753,GID7179792
DL_var,443.9394526,GID7179793
DL_var,246.6279802,GID7179794
DL_var,387.3103518,GID7179797
DL_var,439.2553062,GID7179799
DL_var,379.6386794,GID7179800
DL_var,409.1872265,GID7179803
DL_var,198.7685736,GID7179805
DL_var,507.9594897,GID7179806
DL_var,542.6668367,GID7179807
DL_var,128.772783,GID7179811
DL_var,494.4052483,GID7179812
DL_var,302.4583186,GID7179813
DL_var,291.0534804,GID7179819
DL_var,279.3243784,GID7179824
DL_var,192.6206592,GID7179839
DL_var,73.87747764,GID7213309
DTHD,100.9675587,GID304660
DTHD,101.9295402,GID3872194
DTHD,103.354777,GID4755014
DTHD,96.08465049,GID5398434
DTHD,108.2420654,GID5398530
DTHD,97.43844841,GID6333158
DTHD,101.4854785,GID6689550
DTHD,105.5166491,GID6863533
DTHD,99.94060481,GID6931301
DTHD,100.4136935,GID6931304
DTHD,96.95979419,GID6931424
DTHD,99.55932489,GID6931516
DTHD,95.8409645,GID6931531
DTHD,105.059704,GID6931645
DTHD,95.19317895,GID6932347
DTHD,97.97443943,GID6932429
DTHD,92.60485546,GID6932597
DTHD,100.2663314,GID6932961
DTHD,101.2223961,GID6932999
DTHD,97.00992927,GID6933145
DTHD,96.35601418,GID6933163
DTHD,106.0615304,GID6933221
DTHD,100.4520215,GID6933877
DTHD,106.7408985,GID6934141
DTHD,105.0353823,GID6934335
DTHD,100.4361225,GID6934427
DTHD,108.9801316,GID6934762
DTHD,106.4672875,GID6934878
DTHD,101.0472632,GID6934920
DTHD,103.6937365,GID6934954
DTHD,105.5162699,GID6935239
DTHD,103.5034352,GID6935450
DTHD,108.7988063,GID6935465
DTHD,93.87493482,GID6935689
DTHD,103.0817934,GID6935968
DTHD,101.3932351,GID6935992
DTHD,97.98838553,GID6935993
DTHD,102.9854785,GID6936896
DTHD,106.0124088,GID6937284
DTHD,100.4733725,GID6937400
DTHD,102.0711797,GID6937420
DTHD,99.39107866,GID6937509
DTHD,97.12216128,GID6938530
DTHD,97.12216128,GID6938531
DTHD,105.9864302,GID6938671
DTHD,102.4527545,GID6938713
DTHD,101.9283256,GID6938802
DTHD,94.47226086,GID6938803
DTHD,101.5464807,GID6938947
DTHD,99.60517096,GID6938973
DTHD,109.3970863,GID6939837
DTHD,108.7919525,GID6939842
DTHD,105.419653,GID6939899
DTHD,104.1323693,GID6939903
DTHD,103.6714055,GID6939904
DTHD,105.050069,GID6939938
DTHD,106.3362922,GID6939941
DTHD,105.5162699,GID6939945
DTHD,102.282617,GID7044357
DTHD,101.5732881,GID7044358
DTHD,94.78486818,GID7044367
DTHD,96.87806956,GID7044472
DTHD,98.0315522,GID7044516
DTHD,104.0890787,GID7044536
DTHD,102.4905943,GID7044573
DTHD,100.8427909,GID7044583
DTHD,101.6210003,GID7044586
DTHD,102.8914301,GID7044679
DTHD,97.89143008,GID7044689
DTHD,105.0885284,GID7044766
DTHD,99.62073102,GID7044800
DTHD,99.34966039,GID7044811
DTHD,105.4250238,GID7044812
DTHD,106.1290694,GID7044814
DTHD,97.51911966,GID7044828
DTHD,98.85215483,GID7044885
DTHD,98.18210226,GID7044886
DTHD,103.2511403,GID7045003
DTHD,102.0810225,GID7045044
DTHD,104.1432428,GID7045112
DTHD,105.2231172,GID7045116
DTHD,110.2373386,GID7045143
DTHD,104.0125298,GID7045240
DTHD,106.2041734,GID7045243
DTHD,97.00012779,GID7045271
DTHD,104.3496137,GID7045647
DTHD,94.35877068,GID7045945
DTHD,98.88602453,GID7045950
DTHD,104.7479275,GID7046099
DTHD,108.2047044,GID7046102
DTHD,98.11900527,GID7046165
DTHD,99.73810356,GID7046190
DTHD,98.33922937,GID7046204
DTHD,89.44076031,GID7046215
DTHD,94.03166597,GID7046378
DTHD,92.41972193,GID7046382
DTHD,99.73615097,GID7046390
DTHD,98.37331402,GID7046418
DTHD,98.68209827,GID7046514
DTHD,104.7686849,GID7046663
DTHD,101.6812632,GID7046782
DTHD,96.79614246,GID7046872
DTHD,96.73976917,GID7047009
DTHD,96.206591,GID7047099
DTHD,100.4388455,GID7047125
DTHD,100.3924784,GID7047155
DTHD,100.4137027,GID7047170
DTHD,105.4258999,GID7047177
DTHD,96.59924531,GID7047195
DTHD,99.09924531,GID7047225
DTHD,107.68002,GID7047290
DTHD,94.43785595,GID7047297
DTHD,100.18002,GID7047304
DTHD,103.2196437,GID7047479
DTHD,100.2390045,GID7047518
DTHD,106.5119897,GID7047541
DTHD,99.01098469,GID7047542
DTHD,105.2649098,GID7047543
DTHD,103.4200888,GID7047544
DTHD,102.9200888,GID7047552
DTHD,103.0998309,GID7047556
DTHD,104.6383492,GID7047560
DTHD,103.561205,GID7047568
DTHD,107.9912195,GID7047597
DTHD,95.7057879,GID7047610
DTHD,102.4480638,GID7047612
DTHD,96.04957697,GID7047619
DTHD,102.4912711,GID7047843
DTHD,101.8728858,GID7047854
DTHD,99.13582801,GID7047929
DTHD,100.6868121,GID7047937
DTHD,101.5325317,GID7047943
DTHD,97.43173678,GID7047989
DTHD,97.85571686,GID7047993
DTHD,99.86768419,GID7048153
DTHD,98.55806529,GID7048227
DTHD,98.60069267,GID7048286
DTHD,95.37641307,GID7048427
DTHD,97.07163463,GID7048441
DTHD,102.3961262,GID7048516
DTHD,102.8961262,GID7048517
DTHD,105.7639593,GID7048518
DTHD,103.7727167,GID7170548
DTHD,99.31569753,GID7170673
DTHD,103.2744661,GID7170723
DTHD,103.6553678,GID7170771
DTHD,98.91223258,GID7170773
DTHD,99.15536776,GID7170827
DTHD,93.59129172,GID7170918
DTHD,103.1082944,GID7170962
DTHD,103.0536057,GID7170965
DTHD,105.596048,GID7170971
DTHD,104.7618829,GID7170972
DTHD,100.7065898,GID7170988
DTHD,103.7618829,GID7170999
DTHD,95.19313255,GID7171030
DTHD,104.4723084,GID7171077
DTHD,103.9696139,GID7171094
DTHD,93.50895288,GID7171098
DTHD,102.4798886,GID7171118
DTHD,107.627972,GID7171128
DTHD,99.23675344,GID7171129
DTHD,99.20011272,GID7171132
DTHD,99.71532467,GID7171133
DTHD,97.72557586,GID7171143
DTHD,103.5840592,GID7171162
DTHD,99.20307826,GID7171164
DTHD,103.6487165,GID7171172
DTHD,102.3192875,GID7171238
DTHD,96.24714675,GID7171242
DTHD,98.79339666,GID7171285
DTHD,91.34041374,GID7171325
DTHD,102.3404137,GID7171329
DTHD,104.8989843,GID7171391
DTHD,100.0902001,GID7173426
DTHD,98.63627473,GID7173448
DTHD,99.42788218,GID7173452
DTHD,98.97864015,GID7173465
DTHD,104.4124276,GID7173466
DTHD,99.39474924,GID7173468
DTHD,103.3123283,GID7173471
DTHD,99.11838995,GID7173472
DTHD,100.1933728,GID7173484
DTHD,100.1933728,GID7173488
DTHD,97.01025933,GID7173494
DTHD,95.18444162,GID7173499
DTHD,96.55117804,GID7173500
DTHD,95.05117804,GID7173511
DTHD,95.44777506,GID7173515
DTHD,99.46076066,GID7173519
DTHD,108.0622837,GID7173521
DTHD,101.1620993,GID7173528
DTHD,100.6952323,GID7173534
DTHD,101.6797777,GID7173536
DTHD,106.873314,GID7173680
DTHD,103.2022456,GID7173690
DTHD,100.4494242,GID7173707
DTHD,103.1168981,GID7173722
DTHD,102.9592635,GID7173723
DTHD,106.639209,GID7173767
DTHD,100.0622837,GID7173782
DTHD,98.70247232,GID7173803
DTHD,99.39210918,GID7173821
DTHD,98.66358481,GID7173823
DTHD,100.4051103,GID7173831
DTHD,98.11799982,GID7173851
DTHD,100.3709,GID7173922
DTHD,98.76940268,GID7173958
DTHD,99.25522375,GID7173972
DTHD,103.429406,GID7174031
DTHD,100.7476297,GID7174093
DTHD,102.4419594,GID7174094
DTHD,107.1286742,GID7174103
DTHD,101.8924784,GID7174104
DTHD,100.6601051,GID7174105
DTHD,97.33458949,GID7174107
DTHD,99.94527153,GID7174109
DTHD,97.35454979,GID7174113
DTHD,103.801077,GID7174115
DTHD,102.1783615,GID7174116
DTHD,106.1479878,GID7174117
DTHD,100.8529017,GID7174130
DTHD,103.742122,GID7174131
DTHD,101.1962933,GID7174140
DTHD,103.6962933,GID7174156
DTHD,106.2936614,GID7174159
DTHD,104.3240351,GID7174162
DTHD,101.2027499,GID7174165
DTHD,98.82584582,GID7174167
DTHD,110.3593583,GID7174195
DTHD,103.3793186,GID7174199
DTHD,108.7943124,GID7174267
DTHD,102.2821152,GID7174269
DTHD,107.2943124,GID7174270
DTHD,107.285254,GID7174271
DTHD,103.6545389,GID7174281
DTHD,102.1366629,GID7174288
DTHD,96.92182932,GID7174310
DTHD,99.72889235,GID7174312
DTHD,102.254486,GID7174313
DTHD,101.1316952,GID7174314
DTHD,105.7988094,GID7174317
DTHD,103.8895311,GID7174319
DTHD,100.6680694,GID7174320
DTHD,103.7104943,GID7174321
DTHD,105.0695224,GID7174323
DTHD,105.7639671,GID7174330
DTHD,106.1332271,GID7174332
DTHD,108.0412507,GID7174333
DTHD,97.76042023,GID7174339
DTHD,100.1496405,GID7174342
DTHD,97.78038053,GID7174343
DTHD,100.6741055,GID7174347
DTHD,99.31812062,GID7174348
DTHD,102.2104797,GID7174349
DTHD,103.3303178,GID7174351
DTHD,100.039702,GID7174357
DTHD,104.7363604,GID7174390
DTHD,93.16952758,GID7174393
DTHD,106.4550474,GID7174396
DTHD,102.2604234,GID7174397
DTHD,96.77207268,GID7174398
DTHD,96.06120503,GID7174399
DTHD,105.905202,GID7174404
DTHD,103.6720598,GID7174406
DTHD,105.983084,GID7174412
DTHD,106.8236706,GID7174413
DTHD,103.0588526,GID7174417
DTHD,101.2473915,GID7174418
DTHD,99.01050588,GID7174419
DTHD,100.0445784,GID7174420
DTHD,100.2250743,GID7174421
DTHD,102.1982978,GID7174422
DTHD,93.96735017,GID7174424
DTHD,95.38876262,GID7174434
DTHD,103.4438295,GID7174454
DTHD,101.1404728,GID7174485
DTHD,105.894398,GID7174488
DTHD,98.15212207,GID7174504
DTHD,98.27817125,GID7174508
DTHD,97.18016002,GID7174519
DTHD,98.20094296,GID7174520
DTHD,102.3361631,GID7174521
DTHD,105.1204295,GID7174522
DTHD,103.7390374,GID7174523
DTHD,100.2390374,GID7174524
DTHD,98.70188198,GID7174529
DTHD,99.38792354,GID7174530
DTHD,99.00014249,GID7174532
DTHD,98.86070052,GID7174533
DTHD,99.90521675,GID7174534
DTHD,100.9185638,GID7174535
DTHD,101.4223455,GID7174537
DTHD,98.2104838,GID7174540
DTHD,92.92800047,GID7174550
DTHD,103.125486,GID7174559
DTHD,100.625486,GID7174560
DTHD,102.4213189,GID7174561
DTHD,106.3474499,GID7174562
DTHD,100.8785636,GID7174563
DTHD,101.8785636,GID7174564
DTHD,101.3575544,GID7174565
DTHD,100.1400377,GID7174566
DTHD,102.3481294,GID7174568
DTHD,102.3404256,GID7174569
DTHD,105.3481294,GID7174570
DTHD,102.933473,GID7174571
DTHD,102.0378733,GID7174572
DTHD,95.97622833,GID7174577
DTHD,97.03409164,GID7174585
DTHD,104.8406746,GID7174586
DTHD,97.15463301,GID7174587
DTHD,103.8406746,GID7174590
DTHD,102.8105047,GID7174591
DTHD,102.8830958,GID7174593
DTHD,107.5652932,GID7174610
DTHD,98.99897489,GID7174640
DTHD,104.4619288,GID7174650
DTHD,104.0397257,GID7174651
DTHD,102.2815675,GID7174653
DTHD,98.45814707,GID7174656
DTHD,97.82641474,GID7174657
DTHD,99.09986917,GID7174658
DTHD,99.64262451,GID7174659
DTHD,106.5687555,GID7174665
DTHD,100.4068673,GID7174669
DTHD,98.68681206,GID7174701
DTHD,98.44919363,GID7174702
DTHD,99.20290589,GID7174704
DTHD,100.5661675,GID7174707
DTHD,97.9773762,GID7174708
DTHD,98.56782396,GID7174709
DTHD,97.5030992,GID7174718
DTHD,91.96365845,GID7174754
DTHD,92.96365845,GID7174766
DTHD,106.2925137,GID7174775
DTHD,94.20048782,GID7174798
DTHD,97.92891751,GID7174801
DTHD,94.72082578,GID7174803
DTHD,97.30282843,GID7174804
DTHD,95.24061675,GID7175758
DTHD,99.86768419,GID7175794
DTHD,102.3777051,GID7175808
DTHD,97.45372507,GID7175809
DTHD,98.70993137,GID7175811
DTHD,92.85198214,GID7175819
DTHD,100.7099314,GID7175837
DTHD,100.9534623,GID7175851
DTHD,102.4828948,GID7175852
DTHD,103.0181871,GID7175853
DTHD,104.1785583,GID7175855
DTHD,100.924846,GID7175856
DTHD,92.17855829,GID7175858
DTHD,93.8782586,GID7175859
DTHD,95.14222735,GID7175877
DTHD,100.5119014,GID7175894
DTHD,104.645566,GID7175897
DTHD,99.2923981,GID7175901
DTHD,94.31098598,GID7175911
DTHD,108.5434845,GID7175914
DTHD,100.4530368,GID7175920
DTHD,99.95629527,GID7175926
DTHD,98.81334481,GID7175930
DTHD,99.52302547,GID7175951
DTHD,100.390746,GID7175970
DTHD,98.81129518,GID7175977
DTHD,94.74930199,GID7175978
DTHD,97.80221097,GID7175990
DTHD,95.88799991,GID7175993
DTHD,93.18810447,GID7175997
DTHD,99.80824125,GID7176009
DTHD,92.67721395,GID7176013
DTHD,97.67721395,GID7176014
DTHD,98.88464676,GID7176018
DTHD,100.4632962,GID7176027
DTHD,96.51080701,GID7176031
DTHD,96.51080701,GID7176050
DTHD,96.55277695,GID7176058
DTHD,97.43264017,GID7176059
DTHD,102.3708674,GID7176068
DTHD,98.91407902,GID7176104
DTHD,96.37086738,GID7176110
DTHD,95.42398684,GID7176115
DTHD,92.87453132,GID7176119
DTHD,104.7978266,GID7176152
DTHD,98.28874238,GID7176175
DTHD,100.0838002,GID7176182
DTHD,95.82473406,GID7176183
DTHD,102.5032313,GID7176271
DTHD,101.3681661,GID7176275
DTHD,104.8524949,GID7176276
DTHD,96.30578545,GID7176278
DTHD,106.6643415,GID7176280
DTHD,97.67201209,GID7176284
DTHD,103.3692114,GID7176289
DTHD,88.1752717,GID7176320
DTHD,96.27139232,GID7176353
DTHD,101.7184833,GID7176356
DTHD,98.35912601,GID7176362
DTHD,95.37395857,GID7176374
DTHD,100.3767046,GID7176407
DTHD,97.88598867,GID7176409
DTHD,98.28816963,GID7176410
DTHD,98.37590332,GID7176411
DTHD,99.39985915,GID7176414
DTHD,92.7736989,GID7176432
DTHD,98.35234838,GID7176443
DTHD,101.7646147,GID7176455
DTHD,94.66568712,GID7176513
DTHD,96.66568712,GID7176522
DTHD,102.9162171,GID7176542
DTHD,102.8101851,GID7176554
DTHD,102.3719579,GID7176556
DTHD,107.9940394,GID7176563
DTHD,107.631024,GID7176565
DTHD,100.3610674,GID7176569
DTHD,104.2392968,GID7176603
DTHD,98.92477368,GID7176604
