trait,blue,GID
LOI,-0.594307828,GID7046102
LOI,41.24159552,GID7046872
LOI,46.2953802,GID7047125
LOI,-2.836806282,GID7047155
LOI,-1.265864118,GID7047177
LOI,4.405692172,GID7171172
LOI,31.28905659,GID7173521
LOI,66.86463332,GID7173803
LOI,56.8019945,GID7173851
LOI,22.16319372,GID7174031
LOI,1.586475058,GID7174115
LOI,5.554067944,GID7174116
LOI,56.01066154,GID7174267
LOI,1.029951284,GID7174312
LOI,29.12257853,GID7174319
LOI,64.68293872,GID7174330
LOI,84.69848208,GID7174332
LOI,71.67012964,GID7174396
LOI,31.85895176,GID7174418
LOI,67.83918989,GID7174421
LOI,53.73120605,GID7174520
LOI,14.14024853,GID7174523
LOI,19.71615209,GID7174524
LOI,26.87662176,GID7174530
LOI,32.77870125,GID7174534
LOI,55.79163916,GID7174537
LOI,49.89170985,GID7174540
LOI,72.73124017,GID7174702
LOI,58.87729531,GID7175837
LOI,0.436421716,GID7176353
LOI,15.43642172,GID7176616
LOI,44.13396857,GID7176626
LOI,-2.498217911,GID7176751
LOI,4.675780975,GID7176774
LOI,2.632374573,GID7177031
LOI,-4.339272986,GID7177041
LOI,60.0028427,GID7177105
LOI,45.57977071,GID7177375
LOI,63.08116522,GID7177376
LOI,59.44906471,GID7177390
LOI,24.44906471,GID7177433
LOI,-1.678924516,GID7177664
LOI,-2.578853819,GID7177666
LOI,45.30813758,GID7177669
LOI,20.30813758,GID7177673
LOI,65.04287883,GID7177875
LOI,87.54427334,GID7177969
LOI,25.38229549,GID7178454
LOI,58.38377597,GID7178457
LOI,9.514481971,GID7178542
LOI,16.221126,GID7178769
LOI,9.275730464,GID7213309
LOI,22.27556713,GID7310203
LOI,11.1491832,GID7310216
LOI,8.282302123,GID7310251
LOI,13.24486296,GID7310279
LOI,-10.55577931,GID7310280
LOI,56.67368364,GID7310282
LOI,24.62417269,GID7310284
LOI,33.49760411,GID7310290
LOI,34.62417269,GID7310307
LOI,17.75323576,GID7310407
LOI,9.814178334,GID7310414
LOI,12.42350901,GID7310415
LOI,25.05464052,GID7310423
LOI,14.86251031,GID7310428
LOI,23.20573098,GID7310430
LOI,22.98994017,GID7310511
LOI,11.62686656,GID7310601
LOI,7.989940174,GID7310606
LOI,11.48641719,GID7310617
LOI,12.92215317,GID7310628
LOI,28.33997992,GID7310629
LOI,24.787153,GID7310635
LOI,11.65901541,GID7310700
LOI,9.429318159,GID7310704
LOI,22.36837559,GID7310720
LOI,11.17227522,GID7310723
LOI,13.30775032,GID7310770
LOI,12.190304,GID7310771
LOI,26.28641813,GID7310775
LOI,36.56010096,GID7310785
LOI,16.95488446,GID7310788
LOI,14.41850421,GID7310789
LOI,13.50044977,GID7310794
LOI,21.75749271,GID7310795
LOI,19.82814165,GID7310797
LOI,12.89990528,GID7310799
LOI,11.84140146,GID7310804
LOI,9.262978891,GID7310807
LOI,56.05099574,GID7310835
LOI,-0.864909942,GID7310862
LOI,29.13509006,GID7310893
LOI,25.12067756,GID7310894
LOI,9.518170295,GID7310902
LOI,-4.197380248,GID7310905
LOI,12.58522004,GID7310906
LOI,45.07991228,GID7310918
LOI,42.42153733,GID7310946
LOI,34.35493452,GID7310981
LOI,23.51565563,GID7311017
LOI,58.55652892,GID7311040
LOI,73.55652892,GID7311059
LOI,1.113645467,GID7311077
LOI,59.83780127,GID7311105
LOI,26.27969495,GID7311132
LOI,67.3887421,GID7311134
LOI,19.75337598,GID7311152
LOI,-5.420478725,GID7311160
LOI,-5.420478725,GID7311174
LOI,11.92778703,GID7311249
LOI,7.836965267,GID7311300
LOI,8.889763823,GID7311326
LOI,5.307207782,GID7311365
LOI,45.25571457,GID7311467
LOI,-0.102789595,GID7311478
LOI,66.11336128,GID7311520
LOI,46.01545107,GID7311544
LOI,43.03111683,GID7311551
LOI,33.03111683,GID7311555
LOI,62.72462466,GID7311566
LOI,77.93240784,GID7311612
LOI,35.20631737,GID7311762
LOI,43.13132791,GID7311884
LOI,24.12224214,GID7311894
LOI,32.97608374,GID7311895
LOI,21.93775337,GID7311967
LOI,60.93601951,GID7312045
LOI,44.62025169,GID7312063
LOI,62.45471372,GID7312066
LOI,10.88516783,GID7312069
LOI,30.91956635,GID7312071
LOI,57.96921378,GID7312074
LOI,29.46905733,GID7312081
LOI,72.01907756,GID7312084
LOI,15.35180937,GID7312085
LOI,70.87662882,GID7312092
LOI,12.58678434,GID7312215
LOI,32.92150728,GID7312223
LOI,46.23149038,GID7312242
LOI,82.56058503,GID7312262
LOI,38.76970784,GID7312313
LOI,18.41620823,GID7312360
LOI,49.1933301,GID7312378
LOI,21.20291601,GID7312386
LOI,19.91721037,GID7312398
LOI,18.53880302,GID7312429
LOI,26.14789925,GID7312454
LOI,50.34914019,GID7312470
LOI,24.29995239,GID7312485
LOI,14.58268134,GID7312523
LOI,67.98041874,GID7312527
LOI,13.86835727,GID7312620
LOI,3.542416499,GID7312655
LOI,25.41918556,GID7312670
LOI,11.72418495,GID7312673
LOI,8.006473602,GID7312736
LOI,18.72284703,GID7312934
LOI,13.82907471,GID7312955
LOI,11.61846674,GID7313022
LOI,24.16173663,GID7313023
LOI,51.43836317,GID7313027
LOI,33.46795292,GID7313028
LOI,10.60432757,GID7313031
LOI,3.46795292,GID7313040
LOI,49.6785386,GID7313048
LOI,63.45538539,GID7313112
LOI,46.4612325,GID7313172
LOI,4.740397814,GID7313312
LOI,12.32779866,GID7313318
LOI,-5.847879316,GID7313327
LOI,2.842570108,GID7313358
LOI,52.54528756,GID7313392
LOI,60.25241452,GID7313395
LOI,90.50047459,GID7313406
LOI,-1.525244218,GID7313459
LOI,9.45354748,GID7313462
LOI,13.80252007,GID7313608
LOI,7.095808432,GID7313663
LOI,4.737548648,GID7313678
LOI,1.647709716,GID7313682
LOI,13.30029396,GID7313697
LOI,41.93959367,GID7313708
LOI,22.11256858,GID7313724
LOI,55.9913318,GID7313754
LOI,20.04068677,GID7313767
LOI,10.32999558,GID7313770
LOI,-11.33636744,GID7313804
LOI,7.935976372,GID7313806
LOI,14.04779234,GID7313811
LOI,-8.174770875,GID7314091
LOI,14.71746391,GID7395684
LOI,29.49799852,GID7395694
LOI,19.49799852,GID7395818
LOI,21.14899854,GID7395822
LOI,6.879562241,GID7395864
LOI,30.86146824,GID7395899
LOI,57.89605743,GID7395907
LOI,58.09093119,GID7395915
LOI,14.66211051,GID7395926
LOI,23.10081789,GID7395953
LOI,-2.166681342,GID7395966
LOI,-4.269970718,GID7395971
LOI,-4.269970718,GID7395976
LOI,2.046745662,GID7396029
LOI,16.57207245,GID7396039
LOI,26.57207245,GID7396072
LOI,5.529013958,GID7396083
LOI,50.79651319,GID7396102
LOI,33.28230212,GID7396103
LOI,13.76296087,GID7396104
LOI,-10.13289006,GID7396125
LOI,4.429462602,GID7396133
LOI,10.41626705,GID7396135
LOI,46.01147179,GID7396136
LOI,22.02796698,GID7396139
LOI,46.69073069,GID7396142
LOI,15.37061786,GID7396143
LOI,-0.49259318,GID7396151
LOI,5.182939333,GID7396153
LOI,-5.011934429,GID7396155
LOI,38.85103885,GID7396161
LOI,4.387582487,GID7396171
LOI,21.60503422,GID7396172
LOI,-11.30567286,GID7396173
LOI,67.81640317,GID7396174
LOI,48.69432714,GID7396176
LOI,70.5523174,GID7396184
LOI,55.12942815,GID7396194
LOI,56.02699061,GID7396207
LOI,37.3588911,GID7396208
LOI,65.69889263,GID7396209
LOI,18.2131037,GID7396227
LOI,-9.957475344,GID7396228
LOI,74.33967228,GID7396235
LOI,50.84231509,GID7396236
LOI,6.108933894,GID7396237
LOI,1.108933894,GID7396244
LOI,33.32239629,GID7396248
LOI,4.685469909,GID7396257
LOI,29.54386966,GID7396327
LOI,12.47518984,GID7396355
LOI,28.20573098,GID7396461
LOI,14.73141725,GID7396477
LOI,17.58071054,GID7396482
LOI,13.14446335,GID7396535
LOI,18.14446335,GID7396538
LOI,11.7787623,GID7396540
LOI,12.29201198,GID7396549
LOI,11.72024836,GID7396550
LOI,42.42960854,GID7396555
LOI,11.72024836,GID7396560
LOI,35.84856979,GID7396566
LOI,19.88384286,GID7396624
LOI,19.93552369,GID7396638
LOI,74.77451219,GID7396639
LOI,-1.534796374,GID7396709
LOI,5.017316634,GID7396710
LOI,12.44137671,GID7396745
LOI,65.85186072,GID7396825
LOI,35.98722684,GID7396856
LOI,1.279694952,GID7396931
LOI,50.61371985,GID7396982
LOI,4.989810131,GID7397011
LOI,10.31763093,GID7397016
LOI,13.54791645,GID7397021
LOI,43.38423374,GID7397025
LOI,36.32527977,GID7397073
LOI,-11.17472023,GID7397094
LOI,10.29343867,GID7397107
LOI,-0.387528702,GID7397162
LOI,5.734088149,GID7397172
LOI,-0.319875551,GID7397183
LOI,-4.508142752,GID7397189
LOI,13.86768088,GID7397194
LOI,-3.473944178,GID7397195
LOI,22.18759074,GID7397234
LOI,8.635275964,GID7397241
LOI,8.566637115,GID7397244
LOI,62.75419355,GID7397245
LOI,46.69372045,GID7397281
LOI,-3.669255971,GID7397361
LOI,-0.111149652,GID7397362
LOI,-3.835305456,GID7397363
LOI,-5.274832358,GID7397371
LOI,52.58185987,GID7397372
LOI,59.65320731,GID7397442
LOI,0.460382771,GID7397500
LOI,42.83245446,GID7397501
LOI,-2.16754554,GID7397504
LOI,42.08521338,GID7397520
LOI,65.4314993,GID7397531
LOI,74.19653301,GID7397538
LOI,78.67990224,GID7397540
LOI,16.01850089,GID7397590
LOI,74.17675371,GID7397604
LOI,46.53936238,GID7397627
LOI,14.64820544,GID7397661
LOI,40.79436384,GID7397666
LOI,30.79436384,GID7397670
LOI,39.92010717,GID7397672
LOI,7.944018471,GID7397682
LOI,2.918323068,GID7397687
LOI,69.42325569,GID7397691
LOI,22.91832307,GID7397713
LOI,59.07856624,GID7397720
LOI,77.91262854,GID7397728
LOI,9.754375721,GID7397747
LOI,47.39363153,GID7397754
LOI,63.36548363,GID7397762
LOI,47.39363153,GID7397771
LOI,70.36135162,GID7397815
LOI,54.35658931,GID7397891
LOI,14.4453972,GID7397892
LOI,47.69380014,GID7397893
LOI,62.47090333,GID7397995
LOI,44.19796685,GID7398005
LOI,23.04149813,GID7398014
LOI,78.20289948,GID7398018
LOI,41.79594947,GID7398019
LOI,30.03512939,GID7398020
LOI,53.78987498,GID7398023
LOI,61.30628178,GID7398092
LOI,61.87687657,GID7398119
LOI,38.55250296,GID7398192
LOI,37.29805162,GID7398197
LOI,52.37525849,GID7398211
LOI,54.90095389,GID7398212
LOI,42.47324111,GID7398217
LOI,43.92910179,GID7398225
LOI,36.39270835,GID7398235
LOI,43.97039901,GID7398238
LOI,33.97039901,GID7398243
LOI,21.32502103,GID7398245
LOI,15.86901122,GID7398254
LOI,27.09707875,GID7398266
LOI,24.09906987,GID7398274
LOI,18.64053286,GID7398289
LOI,18.73814762,GID7398307
LOI,22.37561673,GID7398322
LOI,59.39939605,GID7398326
LOI,22.82403146,GID7398344
LOI,22.82403146,GID7398352
LOI,21.27074245,GID7398376
LOI,24.58072555,GID7398377
LOI,40.93601951,GID7398400
LOI,28.41956635,GID7398412
LOI,26.58048357,GID7398427
LOI,38.30393671,GID7398428
LOI,37.94301447,GID7398431
LOI,62.6240564,GID7398433
LOI,50.58006621,GID7398434
LOI,32.6240564,GID7398435
LOI,16.89526349,GID7398438
LOI,36.51662545,GID7398439
LOI,31.69610348,GID7398443
LOI,19.25931972,GID7398451
LOI,19.16170496,GID7398452
LOI,22.93022507,GID7398455
LOI,20.67888032,GID7398462
LOI,27.90034235,GID7398463
LOI,13.65872033,GID7398471
LOI,52.04141122,GID7398485
LOI,20.71231657,GID7398529
LOI,63.76970784,GID7398640
LOI,29.13558458,GID7398685
LOI,92.22449415,GID7398700
LOI,52.77167073,GID7398701
LOI,10.34914019,GID7398758
LOI,9.319246132,GID7398813
LOI,12.87143971,GID7398846
LOI,7.697978919,GID7398872
LOI,1.985883943,GID7398884
LOI,25.01697934,GID7398894
LOI,15.7021762,GID7398895
LOI,6.6553828,GID7398903
LOI,7.941408568,GID7398909
LOI,56.37265384,GID7398915
LOI,22.39423199,GID7398920
LOI,11.04077308,GID7398925
LOI,10.2636512,GID7398926
LOI,31.04077308,GID7398929
LOI,7.363680221,GID7398953
LOI,20.01361984,GID7398957
LOI,10.79524562,GID7398976
LOI,18.45368475,GID7399011
LOI,16.10438242,GID7399013
LOI,37.72646935,GID7399014
LOI,48.55365018,GID7399072
LOI,54.91756403,GID7399118
LOI,13.733689,GID7399121
LOI,2.004189207,GID7399179
LOI,2.327972233,GID7399180
LOI,12.04524328,GID7399181
LOI,2.064537024,GID7399267
LOI,43.06682142,GID7399277
LOI,12.35234257,GID7399289
LOI,9.348145294,GID7399290
LOI,12.97214511,GID7399321
LOI,15.12526717,GID7399345
LOI,43.82907471,GID7399399
LOI,32.60651087,GID7399403
LOI,18.77662844,GID7399413
LOI,0.755211756,GID7399442
LOI,2.949867984,GID7399445
LOI,15.14773114,GID7399457
LOI,63.59680439,GID7399469
LOI,6.359612396,GID7399471
LOI,45.06421932,GID7399473
LOI,50.44206498,GID7399478
LOI,64.11846674,GID7399485
LOI,24.6726304,GID7399491
LOI,16.03182625,GID7399496
LOI,11.03182625,GID7399497
LOI,46.81620883,GID7399499
LOI,16.2181934,GID7399537
LOI,12.80844899,GID7399539
LOI,5.757429166,GID7399541
LOI,39.5873116,GID7399545
LOI,5.757429166,GID7399548
LOI,6.555412844,GID7399578
LOI,-21.51825278,GID7399583
LOI,42.79926339,GID7399601
LOI,30.18754641,GID7399607
LOI,37.94302106,GID7399609
LOI,63.75004697,GID7399610
LOI,14.33549487,GID7399612
LOI,60.88642162,GID7399613
LOI,6.699452245,GID7399615
LOI,11.60890201,GID7399616
LOI,56.00450137,GID7399619
LOI,22.45362019,GID7399621
LOI,41.346094,GID7399623
LOI,6.210051373,GID7399627
LOI,12.66549729,GID7399631
LOI,15.79540767,GID7399636
LOI,38.80630145,GID7399637
LOI,66.44234407,GID7399638
LOI,61.00502981,GID7399639
LOI,43.97544007,GID7399640
LOI,38.95443508,GID7399641
LOI,55.14555763,GID7399643
LOI,45.52968748,GID7399644
LOI,52.74857762,GID7399645
LOI,77.74857762,GID7399651
LOI,74.11053272,GID7399653
LOI,60.08932442,GID7399712
LOI,-6.546100769,GID7399739
LOI,0.788640806,GID7399789
LOI,3.059918219,GID7399816
LOI,4.746119609,GID7399819
LOI,4.746119609,GID7399821
LOI,-2.244438428,GID7399823
LOI,12.02554423,GID7399829
LOI,71.0557445,GID7399830
LOI,26.0557445,GID7399832
LOI,14.16736168,GID7399834
LOI,24.19787181,GID7399841
LOI,22.54528756,GID7399875
LOI,70.70651953,GID7399878
LOI,36.95223159,GID7399900
LOI,58.86395446,GID7399902
LOI,34.45354748,GID7399908
LOI,17.39600266,GID7399946
LOI,72.18181453,GID7399947
LOI,-9.90486698,GID7399950
LOI,48.96903245,GID7399956
LOI,49.36393423,GID7399966
LOI,81.17066212,GID7400062
LOI,45.88003297,GID7400069
LOI,65.86558697,GID7400073
LOI,64.04126494,GID7400087
LOI,48.22384675,GID7400088
LOI,60.43904019,GID7400090
LOI,18.10429861,GID7400091
LOI,34.10759523,GID7400168
LOI,13.66077985,GID7400194
LOI,46.12600871,GID7400204
LOI,-2.174174222,GID7400209
LOI,3.991523495,GID7400224
LOI,39.27908566,GID7400239
LOI,25.20384346,GID7400251
LOI,16.93959367,GID7400265
LOI,21.9093373,GID7400267
LOI,9.165058959,GID7400276
LOI,4.725867632,GID7400278
LOI,27.99338896,GID7400279
LOI,12.01204018,GID7400281
LOI,6.505313783,GID7400282
LOI,32.70408015,GID7400293
LOI,3.106707093,GID7400294
LOI,-6.483462673,GID7400298
LOI,10.62518216,GID7400299
LOI,20.62518216,GID7400301
LOI,21.35255569,GID7400305
LOI,7.773904798,GID7400306
LOI,32.7739048,GID7400308
LOI,33.69143181,GID7400311
LOI,28.9666191,GID7400313
LOI,30.94639186,GID7400315
LOI,17.99939184,GID7400316
LOI,40.94639186,GID7400318
LOI,28.8419204,GID7400331
LOI,20.69437623,GID7400383
LOI,11.18451867,GID7400437
LOI,8.470691217,GID7400441
LOI,36.95639354,GID7400442
LOI,12.75738961,GID7400443
LOI,6.575380874,GID7400446
LOI,8.121654458,GID7400448
LOI,8.628380856,GID7400453
LOI,18.84971675,GID7400456
LOI,12.58186509,GID7400457
LOI,34.60365257,GID7400458
LOI,47.88730875,GID7400459
LOI,16.38309872,GID7400460
LOI,47.11116101,GID7400466
LOI,65.12177748,GID7400467
LOI,34.46044126,GID7400471
LOI,18.70042837,GID7400478
LOI,2.972366079,GID7400482
LOI,29.17876161,GID7400488
LOI,42.19898885,GID7400490
LOI,21.45309748,GID7400491
LOI,4.454710508,GID7400511
LOI,-10.23131697,GID7400537
LOI,70.50200774,GID7400551
LOI,30.67966391,GID7400571
LOI,55.39539449,GID7400579
LOI,-0.423520754,GID7400582
LOI,-8.083194551,GID7400583
LOI,-6.643327976,GID7400585
LOI,53.35667202,GID7400595
LOI,2.947403098,GID7400597
LOI,-11.2852259,GID7400598
LOI,0.738188184,GID7400602
LOI,-11.76181182,GID7400624
LOI,-3.082830087,GID7400639
LOI,9.576843709,GID7400641
LOI,17.35941694,GID7400644
LOI,2.023783162,GID7400646
LOI,57.35941694,GID7400649
LOI,18.61803578,GID7400651
LOI,13.95396215,GID7400656
LOI,-1.897286756,GID7400670
LOI,29.23823157,GID7400676
LOI,11.98221914,GID7400679
LOI,20.84797201,GID7400696
LOI,-13.01778086,GID7400699
LOI,0.061586754,GID7400700
LOI,2.893054201,GID7400701
LOI,-6.057537626,GID7400702
LOI,-6.664406176,GID7400704
LOI,-10.33115285,GID7400717
LOI,-22.16940069,GID7400724
LOI,-20.38549953,GID7400729
LOI,-3.043477136,GID7400738
LOI,-13.22113331,GID7400741
LOI,-18.18708701,GID7400743
LOI,59.79600241,GID7400746
LOI,48.0094842,GID7400747
LOI,38.45434827,GID7400748
LOI,65.08027182,GID7400749
LOI,37.43666195,GID7400751
LOI,-11.15135679,GID7400752
LOI,38.55785812,GID7400754
LOI,30.37374989,GID7400757
LOI,10.64332763,GID7400758
LOI,-7.139245602,GID7400769
LOI,-14.65825986,GID7400770
LOI,-11.00499847,GID7400771
LOI,9.140947177,GID7400772
LOI,22.550803,GID7400794
LOI,22.24977722,GID7400816
LOI,17.09479319,GID7400819
LOI,33.438709,GID7400872
LOI,55.80313393,GID7402206
LOI,55.80313393,GID7402209
LOI,52.30446186,GID7402211
LOI,33.60887629,GID7402225
LOI,23.10261907,GID7402229
LOS,1.30567377,GID304660
LOS,4.829731623,GID3872194
LOS,5.987708639,GID4754390
LOS,7.259820787,GID4755014
LOS,9.20887856,GID5398434
LOS,9.069281757,GID5398530
LOS,5.482562036,GID6175067
LOS,5.802822446,GID6332122
LOS,6.644256547,GID6333158
LOS,2.727794666,GID6341870
LOS,7.211137118,GID6415882
LOS,5.412159962,GID7045243
LOS,-0.017568333,GID7046099
LOS,2.233134859,GID7046102
LOS,5.816203334,GID7046872
LOS,7.412847951,GID7047125
LOS,0.337358438,GID7047155
LOS,0.103276825,GID7047177
LOS,1.733134859,GID7171172
LOS,6.718868376,GID7173521
LOS,8.855880757,GID7173803
LOS,5.849900704,GID7173851
LOS,4.837358438,GID7174031
LOS,0.80231757,GID7174115
LOS,1.884640946,GID7174116
LOS,7.20887856,GID7174267
LOS,2.764469718,GID7174312
LOS,5.599258706,GID7174319
LOS,6.659485628,GID7174330
LOS,8.599556405,GID7174332
LOS,8.408782436,GID7174396
LOS,5.047859924,GID7174418
LOS,8.113731604,GID7174421
LOS,5.559042598,GID7174520
LOS,3.073756482,GID7174523
LOS,3.074054181,GID7174524
LOS,5.0223577,GID7174530
LOS,3.061933172,GID7174534
LOS,6.6929655,GID7174537
LOS,5.60757165,GID7174540
LOS,7.159268131,GID7174702
LOS,6.023785666,GID7175837
LOS,0.53029144,GID7176353
LOS,3.03029144,GID7176616
LOS,6.873857634,GID7176626
LOS,0.29836812,GID7176751
LOS,1.890190771,GID7176774
LOS,2.714428385,GID7177031
LOS,0.405202355,GID7177041
LOS,7.866578095,GID7177105
LOS,4.543160059,GID7177375
LOS,7.239568986,GID7177376
LOS,7.064708753,GID7177390
LOS,4.064708753,GID7177433
LOS,0.092919662,GID7177664
LOS,0.007525811,GID7177666
LOS,5.961887334,GID7177669
LOS,4.961887334,GID7177673
LOS,7.016474131,GID7177875
LOS,9.712883059,GID7177969
LOS,5.231635425,GID7178454
LOS,7.828673632,GID7178457
LOS,4.307124938,GID7178542
LOS,5.938899724,GID7178769
LOS,2.544210709,GID7213309
LOS,4.089502584,GID7310203
LOS,2.140872511,GID7310216
LOS,2.729195054,GID7310251
LOS,3.195346518,GID7310279
LOS,1.181161647,GID7310280
LOS,7.908741832,GID7310282
LOS,5.100884681,GID7310284
LOS,5.351264915,GID7310290
LOS,7.100884681,GID7310307
LOS,3.519885534,GID7310407
LOS,0.968047616,GID7310414
LOS,1.115604298,GID7310415
LOS,3.175484146,GID7310423
LOS,1.173014539,GID7310428
LOS,2.389487035,GID7310430
LOS,4.10723658,GID7310511
LOS,0.975799183,GID7310601
LOS,0.60723658,GID7310606
LOS,0.926275265,GID7310617
LOS,1.437236264,GID7310628
LOS,4.236793402,GID7310629
LOS,3.326150555,GID7310635
LOS,0.860465152,GID7310700
LOS,0.842758474,GID7310704
LOS,2.894596392,GID7310720
LOS,0.839024131,GID7310723
LOS,1.096460571,GID7310770
LOS,0.411384654,GID7310771
LOS,3.903043989,GID7310775
LOS,7.555562108,GID7310785
LOS,1.016304358,GID7310788
LOS,0.886435603,GID7310789
LOS,0.78219889,GID7310794
LOS,2.785933233,GID7310795
LOS,2.955928657,GID7310797
LOS,1.088248267,GID7310799
LOS,0.934487636,GID7310804
LOS,0.719685664,GID7310807
LOS,5.802251157,GID7310835
LOS,-0.213204088,GID7310862
LOS,4.786795912,GID7310893
LOS,5.670791293,GID7310894
LOS,5.896610835,GID7310902
LOS,-0.873909971,GID7310905
LOS,1.024996028,GID7310906
LOS,6.150144367,GID7310918
LOS,6.73900797,GID7310946
LOS,5.512556343,GID7310981
LOS,2.71103559,GID7311017
LOS,6.612019851,GID7311040
LOS,6.112019851,GID7311059
LOS,0.555558426,GID7311077
LOS,7.930177182,GID7311105
LOS,4.741200166,GID7311132
LOS,7.61773452,GID7311134
LOS,2.943793744,GID7311152
LOS,-0.408698115,GID7311160
LOS,-0.408698115,GID7311174
LOS,1.545161702,GID7311249
LOS,2.584642678,GID7311300
LOS,2.398768033,GID7311326
LOS,1.367095745,GID7311365
LOS,7.842500818,GID7311467
LOS,-0.345737477,GID7311478
LOS,6.781173537,GID7311520
LOS,5.773557439,GID7311544
LOS,4.761381012,GID7311551
LOS,4.261381012,GID7311555
LOS,8.385964394,GID7311566
LOS,8.423629619,GID7311612
LOS,4.691796531,GID7311762
LOS,4.47543653,GID7311884
LOS,5.160829036,GID7311894
LOS,6.163104151,GID7311895
LOS,2.188728702,GID7311967
LOS,8.582959929,GID7312045
LOS,4.76032815,GID7312063
LOS,6.153991485,GID7312066
LOS,1.562942161,GID7312069
LOS,4.111829035,GID7312071
LOS,6.583268344,GID7312074
LOS,4.741000423,GID7312081
LOS,7.745530779,GID7312084
LOS,1.872982967,GID7312085
LOS,6.81510086,GID7312092
LOS,1.546357996,GID7312215
LOS,3.487075468,GID7312223
LOS,4.622858284,GID7312242
LOS,8.879818665,GID7312262
LOS,3.61500238,GID7312313
LOS,2.797020979,GID7312360
LOS,6.487391218,GID7312378
LOS,4.799095094,GID7312386
LOS,3.609934633,GID7312398
LOS,4.672188706,GID7312429
LOS,3.668873347,GID7312454
LOS,4.123832167,GID7312470
LOS,6.527478242,GID7312485
LOS,2.841951209,GID7312523
LOS,6.340229965,GID7312527
LOS,1.895957161,GID7312620
LOS,-1.378876299,GID7312655
LOS,5.354144005,GID7312670
LOS,3.480889067,GID7312673
LOS,1.746599801,GID7312736
LOS,2.897548363,GID7312934
LOS,4.72832855,GID7312955
LOS,-0.064384046,GID7313022
LOS,1.885476604,GID7313023
LOS,7.611935884,GID7313027
LOS,7.69742798,GID7313028
LOS,1.602868332,GID7313031
LOS,-1.30257202,GID7313040
LOS,6.550388029,GID7313048
LOS,5.472435008,GID7313112
LOS,8.11739477,GID7313172
LOS,1.442782897,GID7313312
LOS,3.293100447,GID7313318
LOS,-0.732692753,GID7313327
LOS,0.14725093,GID7313358
LOS,8.735675659,GID7313392
LOS,6.794701114,GID7313395
LOS,6.930938724,GID7313406
LOS,-1.231789112,GID7313459
LOS,2.00785795,GID7313462
LOS,6.325848558,GID7313608
LOS,1.111841233,GID7313663
LOS,1.104762171,GID7313678
LOS,-0.907641432,GID7313682
LOS,0.806466603,GID7313697
LOS,4.5639356,GID7313708
LOS,2.471201697,GID7313724
LOS,8.204757901,GID7313754
LOS,3.192827936,GID7313767
LOS,0.959016816,GID7313770
LOS,-0.881339468,GID7313804
LOS,2.613629372,GID7313806
LOS,0.465389281,GID7313811
LOS,1.351021544,GID7314091
LOS,4.32887422,GID7395684
LOS,3.611964396,GID7395694
LOS,3.611964396,GID7395818
LOS,4.339882818,GID7395822
LOS,0.069743165,GID7395864
LOS,2.501323131,GID7395899
LOS,4.968763287,GID7395907
LOS,5.228903316,GID7395915
LOS,3.515508002,GID7395926
LOS,2.9592954,GID7395953
LOS,0.427798264,GID7395966
LOS,0.143044145,GID7395971
LOS,0.143044145,GID7395976
LOS,0.549504225,GID7396029
LOS,5.050523564,GID7396039
LOS,4.550523564,GID7396072
LOS,1.044610028,GID7396083
LOS,7.576107164,GID7396102
LOS,4.229195054,GID7396103
LOS,3.497865313,GID7396104
LOS,-0.409187299,GID7396125
LOS,1.305582908,GID7396133
LOS,2.109337282,GID7396135
LOS,6.268106261,GID7396136
LOS,5.667126384,GID7396139
LOS,4.92911698,GID7396142
LOS,2.825634955,GID7396143
LOS,2.706641268,GID7396151
LOS,4.235451556,GID7396153
LOS,-0.024688473,GID7396155
LOS,6.916503085,GID7396161
LOS,5.026969973,GID7396171
LOS,2.581205135,GID7396172
LOS,-0.553132108,GID7396173
LOS,7.740365287,GID7396174
LOS,7.446867892,GID7396176
LOS,7.720196487,GID7396184
LOS,5.310545434,GID7396194
LOS,7.719177148,GID7396207
LOS,6.538125618,GID7396208
LOS,8.211515428,GID7396209
LOS,4.058427539,GID7396227
LOS,-0.578622754,GID7396228
LOS,8.308047304,GID7396235
LOS,6.242176284,GID7396236
LOS,2.006217316,GID7396237
LOS,0.006217316,GID7396244
LOS,4.702103505,GID7396248
LOS,0.333540902,GID7396257
LOS,4.480523637,GID7396327
LOS,1.068549986,GID7396355
LOS,3.389487035,GID7396461
LOS,1.030657229,GID7396477
LOS,1.304747612,GID7396482
LOS,1.093078486,GID7396535
LOS,7.093078486,GID7396538
LOS,0.85067547,GID7396540
LOS,0.953172667,GID7396549
LOS,0.820853057,GID7396550
LOS,7.354984297,GID7396555
LOS,0.820853057,GID7396560
LOS,5.628711827,GID7396566
LOS,2.613344881,GID7396624
LOS,2.06629057,GID7396638
LOS,7.9657882,GID7396639
LOS,-0.716379537,GID7396709
LOS,0.296898573,GID7396710
LOS,0.945169547,GID7396745
LOS,7.384909549,GID7396825
LOS,6.058850325,GID7396856
LOS,0.741200166,GID7396931
LOS,5.755322544,GID7396982
LOS,1.442327551,GID7397011
LOS,2.118864881,GID7397016
LOS,2.131304566,GID7397021
LOS,7.345316508,GID7397025
LOS,3.770981244,GID7397073
LOS,-0.729018756,GID7397094
LOS,3.731542162,GID7397107
LOS,0.874713695,GID7397162
LOS,1.314349535,GID7397172
LOS,0.171338659,GID7397183
LOS,-0.297157819,GID7397189
LOS,2.455726443,GID7397194
